id;id_provincia;nombre
66147183;17;SAN BERNARDO DE LAS ZORRAS
66147182;17;PASCHA
66147180;17;GOBERNADORMANUEL SOLA
66147179;17;EL ALFARCITO
66147157;17;ROSARIO DE LERMA
66147116;17;LA SILLETA
66147111;17;LA MERCED DE ARRIBA
66147067;17;FINCA CAMARA
66147062;17;ESTANCIA EL GOLGOTA
66147049;17;EL ROSAL
66147048;17;EL PUCARA
66147014;17;CERRO NEGRO DE TIRAO
66147013;17;CERRO NEGRO DE TEJADA
66147010;17;CARABAJAL
66147009;17;CAMPO QUIJANO
66140221;17;SAN FELIPE
66140218;17;ROSARIO DE LA FRONTERA
66140206;17;PUENTE DE PLATA
66140198;17;OVANDO/ESTANCIA OVANDO
66140194;17;MORENILLO/EL MORENILLO
66140170;17;LOS BAÑOS
66140136;17;LA PALETA/LA PALATA
66140109;17;HORCONES
66140042;17;COPO QUILE
66140035;17;CAÑADA DE LAS JUNTAS
66140032;17;CANTEROS
66140026;17;CAMARA
66140017;17;BALBOA
66140012;17;ARENAL/EL ARENAL
66140009;17;ANTILLA
66133396;17;MISION EL CAÑAVERAL
66133393;17;SAN PATRICIO
66133392;17;PUESTO EL PANCHO
66133391;17;EL CARPINTERO
66133389;17;POZO EL CHAÑAR
66133388;17;MISION SAN FELIPE
66133387;17;MISION SAN LUIS
66133384;17;LAS VERTIENES
66133383;17;FINCA LA ARGENTINA
66133382;17;EL OCULTAR
66133381;17;CAP.JUAN PAGE
66133371;17;TRES HORCONES
66133367;17;TERNERA ATADA
66133361;17;SANTA VICTORIA ESTE
66133329;17;RANCHO NZATO
66133316;17;POZO LA YEGUA
66133312;17;POZO EL TIGRE
66133311;17;POZO EL MULATO
66133306;17;POZO DEL TORO
66133304;17;POZO DEL SAUCE
66133295;17;POZO DE ALGARROBO
66133293;17;POZO BRAVO
66133292;17;PLUMA DE PATO
66133288;17;PELICANO QUEMADO
66133279;17;MONTEVIDEO
66133276;17;MONTE CARMELO
66133265;17;LOS TRES POZOS
66133263;17;LOS RANCHITOS
66133255;17;LOS BALDES
66133241;17;LAS HORQUETASAS
66133234;17;LAS BOLSAS
66133218;17;LA SALVACION
66133214;17;LA PUNTANA
66133204;17;LA MORA (FINCA)
66133199;17;LA MEDIA LUNA (FINCA)
66133189;17;LA GRACIA
66133183;17;LA ENTRADA
66133179;17;LA CURVITA
66133176;17;LA CHINA
66133164;17;HITO I
66133160;17;FORTIN BELGRANO
66133157;17;FINCA SANTA ROSA
66133155;17;FINCA RESISTENCIA
66133143;17;EL TRAMPEADERO
66133111;17;EL PELICANO
66133093;17;EL LECHERON
66133088;17;EL GRITAO
66133079;17;EL DESTIERRO
66133076;17;EL DESEMBOQUE
66133071;17;EL COLGAO
66133069;17;EL COCAL
66133038;17;CORONEL JUAN SOLA
66133037;17;CIERVO CANSADO
66133036;17;CHAÑARES ALTOS
66133021;17;CAMPO ARGENTINO
66133011;17;BAJO GRANDE
66133006;17;ALTO DE LA SIERRA
66133003;17;AGUAS MUERTAS
66133002;17;AGUA VERDE
66126231;17;PASOS LAS VARAS
66126229;17;SAN R. DE LA NUEVA ORAN
66126226;17;EL BANANAL
66126220;17;URUNDEL
66126214;17;SAUCELITO
66126210;17;SAN RAMON DE LA NUEVA ORAN
66126203;17;RIO PESCADO
66126183;17;POZO LA PIEDRA
66126172;17;PICHANAL
66126170;17;PEÑA COLORADA
66126165;17;PARANI
66126156;17;MARTINEZ DEL TINEO
66126153;17;MANUEL ELORDI
66126064;17;FINCA EL CEDRAL
66126060;17;FINCA CAMPO LA PIEDRA
66126051;17;EL TABACAL
66126027;17;EL ALGARROBAL
66126004;17;AGUAS BLANCAS
66126001;17;ABRA GRANDE
66119054;17;CUCHIYACO
66119049;17;TACUIL
66119048;17;SECLANTAS ADENTRO
66119047;17;SECLANTAS
66119030;17;MOLINOS
66119029;17;LURACATAO
66119021;17;GUALFIN
66119012;17;COLOME
66119006;17;BREALITOS
66119003;17;AMAICHA
66119002;17;ALUMBRE
66112151;17;TALAMUYO
66112146;17;SAN JOSE DE ORQUERA
66112143;17;RIO PIEDRAS
66112134;17;PRINGLES
66112130;17;POBLACION/LA POBLACION
66112126;17;PASO EL DURAZNO
66112117;17;METAN VIEJO
66112116;17;METAN
66112115;17;LUMBRERAS
66112111;17;LOS ROSALES
66112047;17;EL TUNAL
66112030;17;EL GALPON
66112025;17;EL ALTAMISQUI
66112004;17;ARMONIA
66112002;17;ALTO DEL MISTOL
66105083;17;TOLAR GRANDE
66105076;17;SANTA ROSA DE LOS PASTOS GRANDES
66105075;17;SAN ANTONIO DE LOS COBRES
66105074;17;SALAR DE POCITOS
66105066;17;PISCUNO
66105028;17;ESTACION OLACAPATO
66098072;17;TALAPAMPA
66098064;17;POTRERO DIAZ
66091096;17;ESQUINA DE GUARDIA
66091077;17;POTRERO/EL POTRERO
66091037;17;EL TRIGAL
66091017;17;COBRES
66084011;17;FINCA EL ESPINAL
66084003;17;EL JARDIN
66084001;17;CEIBAL
66077060;17;VAQUEROS
66077047;17;LOS YACONES
66077041;17;LESSER
66077031;17;LA CALDERILLA
66077030;17;LA CALDERA
66077010;17;EL GALLINATO
66070071;17;SALA ESCUYA
66070070;17;RODEO COLORADO
66070067;17;LA MESADA GRANDE
66070066;17;ABRA DEL SAUCE
66070063;17;VOLCAN HIGUERAS
66070061;17;VALLE DELGADO
66070057;17;TRES MORROS
66070050;17;SAN JUAN
66070048;17;SAN ISIDRO DE IRUYA
66070037;17;PORONGAL
66070028;17;MANTACILLAS DEL VALLE DELGADO
66070027;17;MANTACILLAS
66070026;17;LIMONCITOS
66070022;17;ISLA DE CAÑAS
66070021;17;IRUYA
66070020;17;HIGUERAS/LAS HIGUERAS
66070014;17;COLANZULI
66070013;17;CHIYAYOC
66070005;17;CAMPO CABRERA
66063106;17;COROPAMPA
66063105;17;VAQUERIA
66063100;17;SAUCE REDONDO
66063080;17;PAMPA GRANDE
66063043;17;LA BODEGUITA
66063040;17;GUACHIPAS
66063003;17;ALEMANIA
66063002;17;ACOSTA
66056390;17;MISION EL LAPACHO II
66056389;17;MISION EL LAPACHO I
66056381;17;LAS TRANQUITAS
66056380;17;LA QUENA
66056379;17;EL TREMENTINAL
66056376;17;ZANJA HONDA
66056375;17;ZANJA DEL TIGRE
66056372;17;YARIGUARENDA
66056371;17;YACUY
66056362;17;TUYUNTI
66056353;17;TONONO
66056351;17;TOBANTIRENDA
66056348;17;TARTAGAL
66056343;17;SECTOR V
66056314;17;RIO CARAPARI
66056291;17;PROFESOR SALVADOR MAZZA
66056271;17;PIQUIRENDA
66056267;17;PEÑA MORADA
66056262;17;PADRE LOZANO
66056257;17;MONTE SECO
66056255;17;MISION WICHI MATACOS
66056253;17;MISION TIERRAS FISCALES
66056249;17;MISION CHERENTA
66056248;17;MISION CHAQUEÑA
66056242;17;MADREJONES
66056240;17;MACUETA
66056224;17;LAS YANAS
66056187;17;LA MORA
66056173;17;LA EMBOSCADA
66056147;17;HICKMAN
66056143;17;GENERAL MOSCONI
66056142;17;GENERAL BALLIVIAN
66056125;17;EMBARCACION
66056124;17;ELARENAL
66056121;17;EL TRASLADO
66056117;17;EL TASIL
66056109;17;EL SAUZAL
66056102;17;EL PESCADITO
66056097;17;EL PACARA
66056058;17;DRAGONES
66056057;17;DIQUE ITIYURO
66056052;17;CORRALITO (FINCA)
66056051;17;CORONEL CORNEJO
66056040;17;CARBONCITO
66056037;17;CAPIAZUTI
66056027;17;CAMPO DURAN
66056022;17;CAMPICHUELO
66056021;17;CAMPAMENTO VESPUCIO
66056015;17;BOBADAL
66056014;17;BAULES
66056004;17;AGUARAY
66056001;17;ACAMBUCO
66049185;17;CABEZA DE BUEY
66049181;17;YAQUIASME
66049132;17;PALOMITAS
66049122;17;MADRE VIEJA
66049121;17;LOTE SANTA ROSA
66049120;17;LOTE SAN MARTIN
66049116;17;LOS NOQUES
66049099;17;LA POBLACION (FINCA)
66049051;17;EL PRADO
66049031;17;COBOS
66049023;17;CANTERA EL SAUCE/EL SAUCE
66049022;17;CAMPO SANTO
66049015;17;BETANIA
66042128;17;VILLA FANNY
66042098;17;QUEBRADA DE ESCOIPE
66042096;17;PULARES
66042078;17;LAS MORAS
66042046;17;EL TIPAL
66042037;17;EL NOGALAR
66042031;17;EL CARRIL
66042016;17;CHIVILME
66042015;17;CHICOANA
66042004;17;AGUA NEGRA
66035068;17;LAS PIRCAS
66035067;17;LAS PALMAS (FINCA)
66035053;17;LA CANDELARIA (FINCA)
66035031;17;FINCA LA BLANCA
66035011;17;EL HUAICO
66035004;17;CERRILLOS
66028141;17;VELARDE
66028132;17;SALTA
66028103;17;LAS COSTAS
66028100;17;LA TROJA
66028065;17;ESTABLECIMIENTO LA LAGUNILLA
66028020;17;CASTELLANOS
66028015;17;ATOCHA
66021101;17;YACOCHUYA
66021099;17;TOLOMBON
66021068;17;LAS CONCHAS
66021023;17;DIVISADERO
66021008;17;CAFAYATE
66014080;17;TONCO
66014062;17;PIUL
66014060;17;PAYOGASTA
66014058;17;PALERMO OESTE
66014050;17;LAS TRANCAS
66014046;17;LAS ARCAS
66014043;17;LA PAYA
66014036;17;ESCALCHI
66014019;17;COLTE
66014009;17;CACHI ADENTRO
66014008;17;CACHI
66007554;17;FINCA LAS TORTUGAS
66007546;17;VINAL POZO
66007535;17;TOLLOCHE
66007526;17;SAUCE BAJADO
66007521;17;SANTA VICTORIA (PUESTO)
66007469;17;SALTA FORESTAL
66007462;17;RIO DEL VALLE
66007443;17;PUESTO LA PROVIDENCIA
66007395;17;PIQUETE CABADO
66007388;17;PASO DE LA CRUZ
66007379;17;PALO A PIQUE
66007369;17;NUESTRA SEÑORA DE TALAVERA
66007353;17;MACAPILLO
66007349;17;LUIS BURELA
66007308;17;LAS LAJITAS
66007304;17;LAS FLACAS
66007294;17;LAGUNA VERDE
66007244;17;JOAQUIN V. GONZALEZ
66007240;17;INDEPENDENCIA
66007234;17;GENERAL PIZARRO
66007232;17;GAONA
66007201;17;FINCA MONASTERIO
66007196;17;FINCA LAS MARGARITAS
66007190;17;FINCA LA FLORESTA
66007174;17;FINCA EL ALGARROBAL
66007161;17;ESTANCIA VIEJA DEL REY
66007144;17;EL VENCIDO
66007143;17;EL VALLE (FINCA)
66007066;17;EL BORDO (FINCA)
66007043;17;CORONEL OLLEROS
66007042;17;CORONEL MOLLINEDO
66007037;17;CENTRO 25 DE JUNIO
66007036;17;CEIBALITO
66007025;17;CABEZA DE ANTA
66007012;17;APOLINARIO SARAVIA
66007007;17;ALGARROBAL
62091044;16;PILQUINIYEU
62091041;16;MAQUINCHAO
62091031;16;INGENIERO JACOBACCI
62091023;16;EL CAIN
62091020;16;COLAN CONUE
62091019;16;CLEMENTE ONELLI
62091006;16;ATRAICO
62091001;16;AGUADA DE GUERRA
62084033;16;VALCHETA
62084030;16;SIERRA PAILEMAN
62084023;16;NAHUEL NIYEU
62084014;16;CHIPAUQUIL
62084004;16;ARROYO LOS BERROS
62084002;16;ARROYO DE LA VENTANA
62084001;16;AGUADA CECILIO
62077022;16;PLAYAS DORADAS
62077021;16;SIERRA GRANDE
62077020;16;SAN ANTONIO OESTE
62077018;16;PUERTO SAN ANTONIO ESTE
62077013;16;LAS GRUTAS
62070045;16;PICHI LEUFU ABAJO
62070043;16;VILLA LLANQUIN
62070040;16;ÑIRIHUAU
62070032;16;PILCANIYEU DEL LIMAY
62070031;16;PILCANIYEU
62070030;16;PICHI LEUFU
62070013;16;DINA HUAPI
62070008;16;COMALLO
62070007;16;CERRO ALTO/CERRO EL PANTANOSO
62070005;16;CAÑADON CHILENO
62070001;16;ANECON GRANDE
62063014;16;COLONIA EL GUALICHO
62063011;16;PICHI MAHUIDA
62063001;16;COLONIA JULIA Y ECHARREN
62056028;16;ÑORQUINCO
62056023;16;OJOS DE AGUA
62056020;16;MAMUEL CHOIQUE
62056019;16;LIPETREN
62056010;16;FITA MICHE
62056009;16;ESTACION ÑORQUINCO
62056003;16;CHACAY HUARRUCA
62049036;16;YAMINUE
62049032;16;TRENETA
62049029;16;SIERRA COLORADA
62049023;16;PRAHUANIYEU
62049020;16;MINISTRO RAMOS MEXIA
62049009;16;CONA NIYEU
62049008;16;COMICO
62042056;16;PARAJE PUENTE 83
62042055;16;LA PARRA
62042053;16;EX ISLA 10
62042051;16;COLONIA MARIA ELVIRA
62042050;16;COLONIA FATIMA
62042049;16;COLONIA CURRI LAMUEN
62042048;16;COLONIA CONFLUENCIA
62042045;16;VILLA REGINA
62042044;16;VILLA MANZANO
62042041;16;VALLE VERDE
62042039;16;SARGENTO VIDAL
62042037;16;PEÑAS BLANCAS
62042036;16;PENINSULA RUCA CO
62042035;16;PASO CORDOVA
62042033;16;MAINQUE
62042030;16;INGENIERO OTTO KRAUSE
62042029;16;INGENIERO LUIS A. HUERGO
62042027;16;GENERAL FERNANDEZ ORO
62042026;16;GENERAL ENRIQUE GODOY
62042021;16;CONTRALMIRANTE MARTIN GUERRICO
62042020;16;CONTRALMIRANTE CORDERO
62042017;16;CIPOLLETTI
62042016;16;CINCO SALTOS
62042015;16;CHICHINALES
62042014;16;CERVANTES
62042013;16;CATRIEL
62042002;16;BARDA DEL MEDIO
62042001;16;ALLEN
62035035;16;RINCON DE LAS PERLAS
62035034;16;VALLE AZUL
62035021;16;NAUPA HUEN
62035018;16;MENCUE
62035013;16;EL CUY
62035008;16;CERRO POLICIA
62035004;16;BLANCURA CENTRO
62035002;16;AGUADA GUZMAN
62028024;16;COLONIA SANTA TERESITA
62028022;16;COLONIA FRIAS
62028005;16;COLONIA LA LUISA
62028004;16;COLONIA CONESA
62021037;16;TRES PUENTES ARRIBA
62021036;16;COSTA DEL RIO AZUL
62021034;16;VILLA MASCARDI
62021033;16;VILLA LOS COIHUES
62021025;16;SAN CARLOS DE BARILOCHE
62021024;16;RIO VILLEGAS
62021022;16;RINCON DE NAHUELPAN
62021018;16;PENINSULA SAN PEDRO
62021013;16;MALLIN AHOGADO
62021012;16;LOS REPOLLOS
62021011;16;EL MANSO
62021010;16;EL FOYEL
62021007;16;CUESTA DEL TERNERO
62021001;16;ARROYO QUEMQUEMTREU
62014034;16;PASO PIEDRAS
62014032;16;POMONA
62014028;16;LUIS BELTRAN
62014027;16;LAMARQUE
62014010;16;DARWIN
62014008;16;CORONEL BELISLE
62014007;16;COLONIA SANTA GREGORIA
62014005;16;CHOELE CHOEL
62014004;16;CHIMPAY
62007022;16;VIEDMA
62007014;16;MONTE BAGUAL
62007011;16;GUARDIA MITRE
62007007;16;EL PASO
62007006;16;EL JUNCAL
62007005;16;EL DIQUE
62007002;16;BALNEARIO EL CONDOR
58112057;15;LA PATAGONIA
58112056;15;CARRO QUEBRADO
58112055;15;LA AMARGA
58112054;15;EL CHENQUE
58112053;15;ÑIRECO
58112051;15;ZAPALA
58112043;15;RAMON M. CASTRO
58112041;15;PUENTE PICUN LEUFU
58112029;15;LOS CATUTOS
58112024;15;LAGUNA MIRANDA
58112013;15;COVUNCO CENTRO
58112012;15;COVUNCO ARRIBA
58112011;15;COVUNCO ABAJO
58112006;15;BARDA NEGRA
58112004;15;BAJA MACHO NEGRO
58105048;15;BAJADA VIEJA
58105046;15;VILLA DEL AGRIO
58105044;15;SAN DEMETRIO
58105040;15;QUILI MALAL
58105028;15;MALLIN DE LOS CABALLOS
58105025;15;LOS ALAZANES
58105015;15;LA BUITRERA
58105003;15;BAJADA DEL AGRIO
58098013;15;PICUN LEUFU
58098012;15;PASO AGUERRE
58098009;15;LIMAY CENTRO
58091039;15;SIERRA DE HUANTRAICO
58091036;15;RINCON DE LOS SAUCES
58091034;15;RANQUIL VEGA
58091029;15;OCTAVIO PICO
58091025;15;LAGUNA AUQUINCO
58091009;15;BUTACO
58091008;15;BUTA RANQUIL
58091002;15;AGUADA CHACAYCO
58084047;15;TAQUIMILAN CENTRO
58084043;15;VILLU MALLIN
58084039;15;TRES CHORROS
58084038;15;TRAILATUE
58084037;15;TAQUIMILAN
58084031;15;PARAJE LA Y
58084027;15;NAUNAUCO
58084019;15;HUALCUPEN
58084015;15;EL HUECU
58084013;15;EL CHOLAR
58084009;15;COLIPILLI
58084003;15;CAVIAHUE
58084002;15;CAJON DEL HUECU
58077052;15;VARVARCO
58077051;15;TIERRAS BLANCAS
58077047;15;PICHI NEUQUEN
58077043;15;MANZANO AMARGO
58077040;15;LOS MICHES
58077035;15;LOS CARRIZOS
58077032;15;LAS OVEJAS
58077026;15;HUINGANCO
58077024;15;HUARACO
58077023;15;GUANACOS
58077014;15;CHARRA RUCA
58077011;15;CAYANTA
58077010;15;BUTALON NORTE
58077002;15;ANDACOLLO
58070039;15;VILLA TRAFUL
58070037;15;VILLA LA ANGOSTURA
58070009;15;CUYIN MANZANO
58063036;15;TRAHUNCURA
58063034;15;QUINTUCO
58063029;15;PICHAIHUE
58063020;15;MALLIN DEL TORO
58063018;15;LONCOPUE
58063015;15;HUNCAL
58063013;15;HUARENCHENQUE
58063007;15;CHORRIACA
58063005;15;CAMPANA MAHUIDA
58063004;15;CAJON DE ALMAZA
58056048;15;NONTHUE
58056047;15;COSTA DEL RIO CHACHIN
58056040;15;TROMPUL (RAI)
58056038;15;SAN MARTIN DE LOS ANDES
58056036;15;QUILA-QUINA
58056032;15;PUENTE BLANCO
58056030;15;PIL-PIL
58056022;15;LAGO MELIQUINA
58056021;15;LAGO LOLOG
58056020;15;LAGO HERMOSO
58049043;15;CONFLUENCIA DEL MALLEO
58049042;15;AUCAPAN ABAJO
58049041;15;NAHUEL MAPE ARRIBA
58049040;15;NAHUEL MAPI ABAJO
58049035;15;HUILQUI MENUCO
58049031;15;SAN CABAO
58049026;15;PAMPA DEL MALLEO
58049023;15;PAIMUN
58049013;15;JUNIN DE LOS ANDES
58049009;15;COSTA DEL MALLEO
58049007;15;CHIQUILIHUIN (RAI)
58049003;15;AUCAPAN (RAI)
58049002;15;ATREUCO (RAI)
58042041;15;CHACAY MELEHUE/EL ALAMITO
58042039;15;TRICAO MALAL
58042030;15;LOS MENUCOS
58042024;15;LEUTO CABALLO
58042022;15;LA SALADA
58042018;15;COYUCO
58042015;15;CHOS MALAL
58042014;15;CHAPUA
58042007;15;CANCHA HUINGANCO
58042006;15;CAJON CURILEUVU
58042005;15;CAEPE MALAL
58042002;15;ARROYO BLANCO
58035043;15;CHINA MUERTA
58035041;15;AGUADA TOLEDO
58035039;15;VISTA ALEGRE SUR
58035038;15;VISTA ALEGRE NORTE
58035037;15;VILLA EL CHOCON
58035036;15;SENILLOSA
58035035;15;SAUZAL BONITO
58035027;15;PLOTTIER
58035026;15;PLAZA HUINCUL
58035022;15;NEUQUEN
58035014;15;CUTRAL CO
58035008;15;CHALLACO
58028026;15;PASO YUNCON
58028024;15;PIEDRA PINTADA
58028020;15;SAÑICO
58028018;15;PIEDRA DEL AGUILA
58021049;15;COSTA DEL CATAN LIL
58021045;15;PILOLIL
58021036;15;LAS COLORADAS
58021021;15;EL SALITRAL
58021016;15;CHACAYCO
58021005;15;BAJADA DE LOS MOLLES
58021002;15;AGUADA DEL FLORENCIO
58021001;15;AGUA DEL OVERO
58014027;15;SAN PATRICIO DEL CHAÑAR
58014022;15;LOS CHIHUIDOS
58014016;15;AÑELO
58014012;15;AGUADA SAN ROQUE
58007037;15;LONCO MULA
58007036;15;CARRI LIL
58007035;15;LONCO LUAN
58007034;15;QUILCA
58007032;15;VILLA PEHUENIA
58007031;15;RUCA-CHOROI
58007028;15;QUILLEN
58007025;15;POI-PUCON
58007021;15;MOQUEHUE
58007017;15;LA ANGOSTURA DE ICALMA
58007003;15;ALUMINE
58007001;15;ABRA ANCHA
54119040;14;COLONIA ALICIA
54119036;14;EL BARRERITO
54119030;14;TORTA QUEMADA
54119025;14;PICADA MALVINAS
54119024;14;PICADA RIO URUGUAY
54119019;14;SAN FRANCISCO DE ASIS
54119012;14;EL SALTITO
54119006;14;COLONIA AURORA
54119005;14;COLONIA ALICIA ALTA
54119004;14;COLONIA ACARAGUA
54119002;14;ALBA POSSE
54112028;14;PIÑALITO SUR
54112027;14;ESMERALDA 2
54112022;14;LAS MINAS
54112021;14;SIETE ESTRELLAS
54112020;14;POZO AZUL
54112019;14;MONDORI
54112017;14;CRUCE CABALLERO
54112016;14;GENTILE
54112015;14;ALEGRIA
54112011;14;PICADA MARIA AUXILIADORA
54112009;14;VILLA DON BOSCO
54112008;14;TOBUNA
54112006;14;PARAISO
54112003;14;GRAMADO
54112001;14;COLONIA PRIMAVERA
54105015;14;RINCON DE LOPEZ
54105014;14;SANTA IRENE
54105011;14;SAN JAVIER
54105008;14;PICADA SAN JAVIER
54105006;14;MOJON GRANDE
54105004;14;ITACARUARE
54105003;14;INVERNADA DE ITACARUARE
54098040;14;DOMINGO SAVIO
54098032;14;PTO- CAZADOR
54098029;14;TEYU CUARE
54098026;14;YACUTINGA
54098023;14;SANTO PIPO
54098021;14;ROCA CHICA
54098015;14;PASTOREO
54098014;14;OASIS
54098011;14;JARDIN AMERICA
54098008;14;GOBERNADOR ROCA
54098006;14;GENERAL URQUIZA
54098003;14;CORPUS
54098002;14;COLONIA POLANA
54091026;14;PICADA INTERNACI
54091020;14;VILLA BONITA
54091017;14;PANAMBI-KM4
54091016;14;PANAMBI KILOMETRO 8
54091015;14;PANAMBI
54091014;14;OBERA
54091012;14;LOS HELECHOS
54091008;14;GUARANI
54091004;14;COLONIA YABEBIRY
54091003;14;CAMPO VIERA
54091002;14;CAMPO RAMON
54091001;14;ALBERDI
54084014;14;TARUMA
54084013;14;PUERTO PIRAY
54084009;14;MONTECARLO
54084002;14;COLONIA CARAGUATAY
54084001;14;CARAGUATAY
54077022;14;RUIZ DE MONTOYA
54077021;14;PUERTO RICO
54077018;14;PUERTO MINERAL
54077017;14;PUERTO LEONI
54077011;14;GARUHAPE
54077010;14;EL ALCAZAR
54077006;14;COLONIA ORO VERDE
54077004;14;COLONIA EL ALCAZAR
54077003;14;CAPIOVICITO
54077002;14;CAPIOVI
54070033;14;PICADA AFRICANA
54070031;14;PICADA BELGRANO
54070020;14;PICADA SAN JAVIER-KM26
54070017;14;OLEGARIO V. ANDRADE
54070012;14;GOBERNADOR LOPEZ
54070010;14;EL CHATON
54070009;14;DOS ARROYOS
54070007;14;COLONIA TARANCO
54070005;14;COLONIA CAA-GUAZU
54070004;14;CERRO AZUL
54070003;14;CAA YARI
54063033;14;YRYAPU
54063032;14;PUERTO WANDA
54063031;14;PUERTO ESPERANZA
54063030;14;TIRICA
54063028;14;EL SUSTO
54063023;14;WANDA
54063016;14;PUERTO LIBERTAD
54063014;14;PUERTO IGUAZU
54056041;14;PICADA SULMA (SAN VICENTE)
54056034;14;PICADA MANDARINA (EL SOBERBIO)
54056033;14;COLONIA MANUEL BELGRANO
54056031;14;EL LUCERO (SAN VICENTE)
54056030;14;PICADA GUARANI
54056024;14;GUIRAY
54056021;14;PICADA FLOR
54056011;14;MARTIN GÜEMES
54056008;14;FRACRAN
54056005;14;EL SOBERBIO
54056002;14;COLONIA BERNARDINO RIVADAVIA
54049043;14;TRES VECINOS (BERNARDO IRIGOYEN)
54049041;14;FORESTAL (SAN ANTONIO)
54049039;14;LAGUNA AZUL
54049036;14;CERRO SIETE (SAN ANTONIO)
54049035;14;BARBACUA (SAN ANTONIO)
54049027;14;NUESTRA SEÑORA DE ITATI
54049024;14;PIÑALITO NORTE
54049020;14;CMTE. ANDRES GUACURARI
54049019;14;SOBERANIA
54049015;14;PARAJE 130
54049012;14;JUAN MANUEL DE ROSAS
54049008;14;EL PESADO
54049003;14;CABURE-I
54049002;14;BERNARDO DE IRIGOYEN
54049001;14;ALMIRANTE BROWN
54042016;14;SANTIAGO DE LINIERS
54042015;14;PUERTO PINARES
54042013;14;PUERTO MADO
54042011;14;PUERTO DELICIA
54042009;14;MARIA MAGDALENA
54042006;14;ELDORADO
54042003;14;COLONIA VICTORIA
54035023;14;CERRO MARTIRES
54035022;14;EL TIGRE
54035020;14;PUERTO CONCEPCION
54035018;14;ENSANCHE NORTE
54035010;14;SAN JUAN DE LA SIERRA
54035008;14;PUERTO SAN ISIDRO
54035003;14;CONCEPCION DE LA SIERRA
54028042;14;EXPANSION DE POSADAS
54028018;14;FACHINAL
54028012;14;POSADAS
54028009;14;GARUPA
54021022;14;PUERTO SANTA ANA
54021020;14;LA FORTALEZA
54021015;14;VILLA VENECIA
54021012;14;PROFUNDIDAD
54021010;14;MARTIRES
54021006;14;COLONIA MARTIRES
54021004;14;CERRO CORA
54021003;14;CANDELARIA
54014033;14;LAS YERBAS
54014032;14;MAVALLE PINDAYTI
54014031;14;CASCUDA
54014027;14;EL PORTON
54014026;14;JOSE LUIS
54014025;14;PICADA PROPAGANDA
54014024;14;COLONIA MILAGRO
54014023;14;SALTITO II
54014022;14;ADOLFO J. POMAR
54014021;14;TAMANDUA
54014020;14;ARAZA
54014019;14;CUÑA PIRU
54014018;14;CUÑA PIRU I
54014017;14;YERBAL VIEJO
54014015;14;SALTO ENCANTADO
54014014;14;PUEBLO ILLIA
54014010;14;EL CRUCE PINDAYTI
54014007;14;DOS DE MAYO NUCLEO I
54014005;14;COLONIA FLORIDA
54014003;14;CAINGUAS
54014002;14;ARISTOBULO DEL VALLE
54007023;14;TARANCO
54007022;14;NACIENTE DEL TUNA
54007019;14;TRES CAPONES
54007015;14;PINDAPOY
54007012;14;LA CAPILLA
54007004;14;COLONIA APOSTOLES
54007002;14;AZARA
54007001;14;APOSTOLES
50126017;13;EL ZAMPALITO
50126015;13;ZAPATA
50126014;13;VILLA BASTIAS
50126013;13;TUPUNGATO
50126008;13;LA ARBOLEDA
50126007;13;GUALTALLARY
50126006;13;EL ZAMPAL
50126005;13;EL PERAL
50126003;13;CORDON DEL PLATA
50119014;13;VISTA FLORES
50119012;13;TUNUYAN
50119009;13;LOS CHACAYES
50119008;13;LOS ARBOLES
50119007;13;LAS PINTADAS
50119002;13;COLONIA LAS ROSAS
50119001;13;CAMPO LOS ANDES
50112026;13;CATITAS VIEJAS
50112024;13;LA CIENAGUITA
50112020;13;VILLA CABECERA
50112019;13;ÑACUÑAN
50112014;13;LAS CATITAS
50112011;13;GOBERNADOR CIVIT
50112002;13;BARRIO MOLINA BABRERA (SANTA ROSA)
50112001;13;BALDE DE PIEDRA
50105077;13;BARRIO EMPLEADOS DE COMERCIO
50105066;13;LA LLAVE NUEVA
50105055;13;VILLA ATUEL NORTE
50105054;13;VILLA ATUEL - INCLUYE BARRIO ARIZU
50105053;13;SOITUE
50105050;13;SALTO DE LAS ROSAS
50105046;13;REAL DEL PADRE
50105045;13;RAMA CAIDA
50105039;13;MONTE COMAN
50105038;13;LAS PAREDES
50105037;13;LAS MALVINAS
50105036;13;LA LLAVE
50105035;13;LA GUEVARINA
50105034;13;JAIME PRATS
50105032;13;GOUDGE
50105027;13;EL TOLEDANO
50105026;13;EL SOSNEADO
50105025;13;EL NIHUIL
50105019;13;CUADRO NACIONAL (SAN RAFAEL)
50105017;13;CUADRO BOMBAL
50105016;13;CUADRO BENEGAS
50105015;13;COLONIA REAL DEL PADRE
50105009;13;COLONIA ELENA
50105007;13;COLONIA ATUEL NORTE
50105005;13;CA¥ADA SECA
50105004;13;CAPITAN MONTOYA
50105002;13;AGUA NUEVA-ESTACION CAÑADA AMARILLA
50098019;13;TRES PORTEÑAS
50098017;13;PALMIRA
50098016;13;NUEVA CALIFORNIA
50098014;13;MONTECASEROS
50098012;13;EL RAMBLON
50098011;13;EL ESPINO
50098009;13;EL CENTRAL
50098006;13;CHIMBAS
50098005;13;CHAPANAY
50098004;13;BUEN ORDEN
50098001;13;ALTO SALVADOR
50091024;13;BARRIO EL CEPILLO
50091022;13;PASO DE LAS CARRETAS
50091020;13;VILLA EL CHACON
